date,liborDailised,primeDailised
7.2969e+05,0.00022011,0.00032637
7.2969e+05,0.00021892,0.00032637
7.2969e+05,0.00022011,0.00032637
7.2969e+05,0.00021952,0.00032637
7.2969e+05,0.00021981,0.00032637
729700000,0.00022011,0.00032637
729700000,0.00022011,0.00032637
729700000,0.00022011,0.00032637
729700000,0.00022011,0.00032637
729700000,0.00022011,0.00032637
729700000,0.00022011,0.00032637
7.2971e+05,0.00022129,0.00032637
7.2971e+05,0.00022159,0.00032637
7.2971e+05,0.00022129,0.00032637
7.2971e+05,0.00022129,0.00032637
7.2971e+05,0.00022129,0.00032637
7.2971e+05,0.00022129,0.00032637
7.2971e+05,0.00022129,0.00032637
7.2971e+05,0.00022129,0.00032637
7.2972e+05,0.00022129,0.00032637
7.2972e+05,0.00022129,0.00032637
7.2972e+05,0.00022129,0.00032637
7.2972e+05,0.00022129,0.00032637
7.2972e+05,0.00023192,0.00032637
7.2973e+05,0.00023192,0.00032637
7.2973e+05,0.00023281,0.00032637
7.2973e+05,0.0002331,0.00032637
7.2973e+05,0.0002331,0.00032637
7.2973e+05,0.00023192,0.00032637
7.2973e+05,0.0002331,0.00032637
7.2973e+05,0.0002331,0.00032637
7.2973e+05,0.0002331,0.00032637
7.2974e+05,0.00023237,0.00032637
7.2974e+05,0.00023178,0.00032637
7.2974e+05,0.00023163,0.00032637
7.2974e+05,0.00023163,0.00032637
7.2974e+05,0.00023178,0.00032637
7.2974e+05,0.00023192,0.00032637
7.2974e+05,0.00023192,0.00032637
7.2975e+05,0.00023089,0.00032637
7.2975e+05,0.00023192,0.00032637
7.2975e+05,0.0002331,0.00032637
7.2975e+05,0.0002331,0.00032637
7.2975e+05,0.00023074,0.00032637
7.2975e+05,0.00022262,0.00032637
7.2976e+05,0.00022247,0.00032637
7.2976e+05,0.00022247,0.00032637
7.2976e+05,0.00022144,0.00032637
7.2976e+05,0.00022055,0.00032637
7.2976e+05,0.00021907,0.00032637
7.2976e+05,0.00021907,0.00032637
7.2976e+05,0.00021789,0.00032637
7.2977e+05,0.00021744,0.00032637
7.2977e+05,0.00021774,0.00032637
7.2977e+05,0.00021833,0.00032637
7.2977e+05,0.00021774,0.00032637
7.2977e+05,0.00021863,0.00032637
7.2978e+05,0.00021848,0.00032637
7.2978e+05,0.00021878,0.00032637
7.2978e+05,0.00021804,0.00032637
7.2978e+05,0.00021818,0.00032637
7.2978e+05,0.00021892,0.00032637
7.2978e+05,0.00021892,0.00032637
7.2978e+05,0.00021892,0.00032637
7.2978e+05,0.00021892,0.00032637
7.2979e+05,0.00021789,0.00032637
7.2979e+05,0.00021863,0.00032637
7.2979e+05,0.00021892,0.00032637
7.2979e+05,0.00021878,0.00032637
7.2979e+05,0.00021892,0.00032637
7.2979e+05,0.00021892,0.00032637
729800000,0.00021892,0.00032637
729800000,0.00021892,0.00032637
729800000,0.00021892,0.00032637
729800000,0.00021892,0.00032637
729800000,0.00021892,0.00032637
729800000,0.00021863,0.00032637
729800000,0.00021892,0.00032637
7.2981e+05,0.00021892,0.00032637
7.2981e+05,0.00021892,0.00032637
7.2981e+05,0.00021892,0.00032637
7.2981e+05,0.00021892,0.00032637
7.2981e+05,0.00021922,0.00032637
7.2981e+05,0.0002207,0.00032637
7.2981e+05,0.00022129,0.00032637
7.2982e+05,0.00022114,0.00032637
7.2982e+05,0.00022129,0.00032637
7.2982e+05,0.00022129,0.00032637
7.2982e+05,0.00022129,0.00032637
7.2982e+05,0.00022129,0.00032637
7.2982e+05,0.00022129,0.00032637
7.2982e+05,0.00022129,0.00032637
7.2983e+05,0.00022129,0.00032637
7.2983e+05,0.00022129,0.00032637
7.2983e+05,0.00022129,0.00032637
7.2983e+05,0.00022129,0.00032637
7.2983e+05,0.00022129,0.00032637
7.2983e+05,0.00022114,0.00032637
7.2983e+05,0.00022114,0.00032637
7.2983e+05,0.00022129,0.00032637
7.2984e+05,0.00022129,0.00032637
7.2984e+05,0.00022129,0.00032637
7.2984e+05,0.00022129,0.00032637
7.2984e+05,0.00022129,0.00032637
7.2984e+05,0.00022129,0.00032637
7.2984e+05,0.00022129,0.00032637
7.2985e+05,0.00022129,0.00032637
7.2985e+05,0.00022129,0.00032637
7.2985e+05,0.00022099,0.00032637
7.2985e+05,0.00022011,0.00032637
7.2985e+05,0.00022011,0.00032637
7.2985e+05,0.00022011,0.00032637
7.2985e+05,0.00022011,0.00032637
7.2985e+05,0.00022011,0.00032637
7.2986e+05,0.00022011,0.00032637
7.2986e+05,0.00022011,0.00032637
7.2986e+05,0.00022011,0.00032637
7.2986e+05,0.00022011,0.00032637
7.2986e+05,0.00022011,0.00032637
7.2987e+05,0.00022011,0.00032637
7.2987e+05,0.00022011,0.00032637
7.2987e+05,0.00022011,0.00032637
7.2987e+05,0.00022011,0.00032637
7.2987e+05,0.00022011,0.00032637
7.2987e+05,0.00022011,0.00032637
7.2987e+05,0.00022011,0.00032637
7.2987e+05,0.00022011,0.00032637
7.2988e+05,0.00022011,0.00032637
7.2988e+05,0.00022011,0.00032637
7.2988e+05,0.00022011,0.00032637
7.2988e+05,0.00021996,0.00032637
7.2988e+05,0.00022011,0.00032637
7.2988e+05,0.00021996,0.00032637
7.2988e+05,0.00021996,0.00032637
7.2989e+05,0.00021966,0.00032637
7.2989e+05,0.00021952,0.00032637
7.2989e+05,0.00022011,0.00032637
7.2989e+05,0.00022011,0.00032637
7.2989e+05,0.00022011,0.00032637
7.2989e+05,0.00022011,0.00032637
7.2989e+05,0.00022011,0.00032637
729900000,0.00021981,0.00032637
729900000,0.00021981,0.00032637
729900000,0.00021981,0.00032637
729900000,0.00021981,0.00032637
729900000,0.00021966,0.00032637
729900000,0.00021996,0.00032637
729900000,0.00022011,0.00032637
7.2991e+05,0.00022011,0.00032637
7.2991e+05,0.00022011,0.00032637
7.2991e+05,0.00022011,0.00032637
7.2991e+05,0.00022011,0.00032637
7.2991e+05,0.00022011,0.00032637
7.2991e+05,0.00022011,0.00032637
7.2992e+05,0.00022011,0.00032637
7.2992e+05,0.00022011,0.00032637
7.2992e+05,0.00022011,0.00032637
7.2992e+05,0.00022011,0.00032637
7.2992e+05,0.00021996,0.00032637
7.2992e+05,0.00021996,0.00032637
7.2992e+05,0.00021981,0.00032637
7.2992e+05,0.00022011,0.00032637
7.2993e+05,0.00022011,0.00032637
7.2993e+05,0.00021996,0.00032637
7.2993e+05,0.00022011,0.00032637
7.2993e+05,0.00022011,0.00032637
7.2993e+05,0.00022011,0.00032637
7.2993e+05,0.00022129,0.00032637
7.2994e+05,0.00022055,0.00032637
7.2994e+05,0.00022026,0.00032637
7.2994e+05,0.00022026,0.00032637
7.2994e+05,0.00022011,0.00032637
7.2994e+05,0.00022011,0.00032637
7.2994e+05,0.00022011,0.00032637
7.2994e+05,0.00022011,0.00032637
7.2995e+05,0.00022011,0.00032637
7.2995e+05,0.00022011,0.00032637
7.2995e+05,0.00022011,0.00032637
7.2995e+05,0.00022011,0.00032637
7.2995e+05,0.00022011,0.00032637
7.2995e+05,0.00022011,0.00032637
7.2995e+05,0.00022011,0.00032637
7.2996e+05,0.00022011,0.00032637
7.2996e+05,0.00021996,0.00032637
7.2996e+05,0.00022011,0.00032637
7.2996e+05,0.00022011,0.00032637
7.2996e+05,0.00022011,0.00032637
7.2996e+05,0.00022011,0.00032637
7.2996e+05,0.00022011,0.00032637
7.2997e+05,0.00022011,0.00032637
7.2997e+05,0.00022011,0.00032637
7.2997e+05,0.00022011,0.00032637
7.2997e+05,0.00022011,0.00032637
7.2997e+05,0.00022011,0.00032637
7.2997e+05,0.00021996,0.00032637
7.2997e+05,0.00021996,0.00032637
7.2997e+05,0.00021996,0.00032637
7.2998e+05,0.00021981,0.00032637
7.2998e+05,0.00021981,0.00032637
7.2998e+05,0.00021952,0.00032637
7.2998e+05,0.00021952,0.00032637
7.2998e+05,0.00021966,0.00032637
7.2998e+05,0.00021966,0.00032637
7.2999e+05,0.00021981,0.00032637
7.2999e+05,0.00021981,0.00032637
7.2999e+05,0.00021966,0.00032637
7.2999e+05,0.00021981,0.00032637
7.2999e+05,0.00021981,0.00032637
7.2999e+05,0.00021966,0.00032637
7.2999e+05,0.00021996,0.00032637
7.2999e+05,0.00022011,0.00032637
7.3e+05,0.00021966,0.00032637
7.3e+05,0.00021966,0.00032637
7.3e+05,0.00021892,0.00032637
7.3e+05,0.00021892,0.00032637
7.3e+05,0.00021892,0.00032637
7.3e+05,0.00021892,0.00032637
7.3001e+05,0.00022011,0.00032637
7.3001e+05,0.00021892,0.00032637
7.3001e+05,0.00021892,0.00032637
7.3001e+05,0.00021759,0.00032637
7.3001e+05,0.0002173,0.00032637
7.3001e+05,0.0002173,0.00032637
7.3001e+05,0.00021759,0.00032637
7.3002e+05,0.00021759,0.00032637
7.3002e+05,0.00021744,0.00032637
7.3002e+05,0.00021774,0.00032637
7.3002e+05,0.00021774,0.00032637
7.3002e+05,0.00021774,0.00032637
7.3002e+05,0.00021522,0.00032637
7.3002e+05,0.00020989,0.00032637
7.3003e+05,0.00020944,0.00032637
7.3003e+05,0.00020826,0.00032637
7.3003e+05,0.00020944,0.00031714
7.3003e+05,0.00020944,0.00031714
7.3003e+05,0.00020944,0.00031714
7.3003e+05,0.00020944,0.00031714
7.3003e+05,0.00021063,0.00031714
7.3004e+05,0.00021182,0.00031714
7.3004e+05,0.00021078,0.00031714
7.3004e+05,0.00021063,0.00031714
7.3004e+05,0.00021063,0.00031714
7.3004e+05,0.00021072,0.00031714
7.3004e+05,0.0002107,0.00031714
7.3004e+05,0.00021068,0.00031714
7.3004e+05,0.00020382,0.00030789
7.3005e+05,0.00020367,0.00030789
7.3005e+05,0.00020367,0.00030789
7.3005e+05,0.00020353,0.00030789
7.3005e+05,0.00020353,0.00030789
7.3005e+05,0.00020354,0.00030789
7.3005e+05,0.00020355,0.00030789
7.3006e+05,0.00020374,0.00030789
7.3006e+05,0.00020383,0.00030789
7.3006e+05,0.00020354,0.00030789
7.3006e+05,0.00020427,0.00030789
7.3006e+05,0.00020469,0.00030789
7.3006e+05,0.00020585,0.00030789
7.3006e+05,0.00020557,0.00030789
7.3006e+05,0.00020595,0.00030789
7.3007e+05,0.00020599,0.00030789
7.3007e+05,0.00020585,0.00030789
7.3007e+05,0.0002057,0.00030789
7.3007e+05,0.0002057,0.00030789
7.3007e+05,0.00020575,0.00030789
7.3007e+05,0.0002056,0.00030789
7.3008e+05,0.0002057,0.00030789
7.3008e+05,0.00020522,0.00030789
7.3008e+05,0.0001975,0.00029862
7.3008e+05,0.00019748,0.00029862
7.3008e+05,0.00019704,0.00029862
7.3008e+05,0.00019679,0.00029862
7.3008e+05,0.0001967,0.00029862
7.3008e+05,0.00019648,0.00029862
7.3009e+05,0.00021595,0.00029862
7.3009e+05,0.00021876,0.00029862
7.3009e+05,0.00021895,0.00029862
7.3009e+05,0.00021888,0.00029862
7.3009e+05,0.00021767,0.00029862
7.3009e+05,0.00021647,0.00029862
730100000,0.00021634,0.00029862
730100000,0.00021591,0.00029862
730100000,0.00021595,0.00029862
730100000,0.00021585,0.00029862
730100000,0.00021553,0.00029862
730100000,0.00021558,0.00029862
730100000,0.00021587,0.00029862
7.3011e+05,0.00021614,0.00029862
7.3011e+05,0.00021648,0.00029862
7.3011e+05,0.0002168,0.00029862
7.3011e+05,0.00021703,0.00029862
7.3011e+05,0.00021864,0.00029862
7.3011e+05,0.0002189,0.00029862
7.3011e+05,0.00021907,0.00029862
7.3012e+05,0.00021907,0.00029862
7.3012e+05,0.00021907,0.00029862
7.3012e+05,0.00019813,0.00029862
7.3012e+05,0.00019762,0.00029862
7.3012e+05,0.00019747,0.00029862
7.3013e+05,0.00019723,0.00029862
7.3013e+05,0.00019651,0.00029862
7.3013e+05,0.00019594,0.00029862
7.3013e+05,0.00019518,0.00029862
7.3013e+05,0.00019542,0.00029862
7.3013e+05,0.00019527,0.00029862
7.3013e+05,0.00019518,0.00029862
7.3013e+05,0.00019518,0.00029862
7.3014e+05,0.00019356,0.00029862
7.3014e+05,0.00019355,0.00029862
7.3014e+05,0.00019323,0.00029862
7.3014e+05,0.00019288,0.00029862
7.3014e+05,0.00019288,0.00029862
7.3015e+05,0.00019285,0.00029862
7.3015e+05,0.00019286,0.00029862
7.3015e+05,0.00019287,0.00029862
7.3015e+05,0.00019285,0.00029862
7.3015e+05,0.00019286,0.00029862
7.3015e+05,0.00019283,0.00029862
7.3015e+05,0.00019285,0.00029862
7.3015e+05,0.00019276,0.00029862
7.3016e+05,0.00019271,0.00029862
7.3016e+05,0.00019276,0.00029862
7.3016e+05,0.00019282,0.00029862
7.3016e+05,0.00019287,0.00029862
7.3016e+05,0.00019273,0.00029862
7.3016e+05,0.00019273,0.00029862
7.3016e+05,0.00019273,0.00029862
7.3017e+05,0.00019276,0.00029862
7.3017e+05,0.00019281,0.00029862
7.3017e+05,0.00019277,0.00029862
7.3017e+05,0.00019277,0.00029862
7.3017e+05,0.00019282,0.00029862
7.3017e+05,0.00019277,0.00029862
7.3018e+05,0.00019287,0.00029862
7.3018e+05,0.00019379,0.00029862
7.3018e+05,0.00019375,0.00029862
7.3018e+05,0.00019385,0.00029862
7.3018e+05,0.00019389,0.00029862
7.3018e+05,0.00019385,0.00029862
7.3018e+05,0.00019385,0.00029862
7.3018e+05,0.00019384,0.00029862
7.3019e+05,0.00019337,0.00029862
7.3019e+05,0.00019327,0.00029862
7.3019e+05,0.00019289,0.00029862
7.3019e+05,0.00019285,0.00029862
7.3019e+05,0.0001928,0.00029862
7.3019e+05,0.0001928,0.00029862
730200000,0.00019275,0.00029862
730200000,0.00019274,0.00029862
730200000,0.00019269,0.00029862
730200000,0.00019268,0.00029862
730200000,0.00019288,0.00029862
730200000,0.00019285,0.00029862
730200000,0.0001928,0.00029862
730200000,0.00019277,0.00029862
7.3021e+05,0.00019288,0.00029862
7.3021e+05,0.00019285,0.00029862
7.3021e+05,0.00019285,0.00029862
7.3021e+05,0.00019279,0.00029862
7.3021e+05,0.0001928,0.00029862
7.3022e+05,0.0001928,0.00029862
7.3022e+05,0.00019279,0.00029862
7.3022e+05,0.00019251,0.00029862
7.3022e+05,0.00019255,0.00029862
7.3022e+05,0.00019246,0.00029862
7.3022e+05,0.00019246,0.00029862
7.3022e+05,0.00019237,0.00029862
7.3022e+05,0.00019246,0.00029862
7.3023e+05,0.00019246,0.00029862
7.3023e+05,0.00019242,0.00029862
7.3023e+05,0.00019242,0.00029862
7.3023e+05,0.00019232,0.00029862
7.3023e+05,0.00019237,0.00029862
7.3023e+05,0.00019184,0.00029862
7.3023e+05,0.00019161,0.00029862
7.3024e+05,0.00019146,0.00029862
7.3024e+05,0.00019151,0.00029862
7.3024e+05,0.00019146,0.00029862
7.3024e+05,0.00019142,0.00029862
7.3024e+05,0.00019146,0.00029862
7.3024e+05,0.00019146,0.00029862
7.3024e+05,0.00019151,0.00029862
7.3025e+05,0.00019146,0.00029862
7.3025e+05,0.00019142,0.00029862
7.3025e+05,0.00019146,0.00029862
7.3025e+05,0.00019142,0.00029862
7.3025e+05,0.00019146,0.00029862
7.3025e+05,0.00019137,0.00029862
7.3025e+05,0.00019146,0.00029862
7.3025e+05,0.00019137,0.00029862
7.3026e+05,0.00019189,0.00029862
7.3026e+05,0.00019218,0.00029862
7.3026e+05,0.00019242,0.00029862
7.3026e+05,0.00019232,0.00029862
7.3026e+05,0.00019223,0.00029862
7.3026e+05,0.00019218,0.00029862
7.3027e+05,0.00019208,0.00029862
7.3027e+05,0.00019204,0.00029862
7.3027e+05,0.00019251,0.00029862
7.3027e+05,0.00019303,0.00029862
7.3027e+05,0.00019299,0.00029862
7.3027e+05,0.00019346,0.00029862
7.3027e+05,0.00019337,0.00029862
7.3028e+05,0.00019327,0.00029862
7.3028e+05,0.00019332,0.00029862
7.3028e+05,0.00019337,0.00029862
7.3028e+05,0.00019346,0.00029862
7.3028e+05,0.0001938,0.00029862
7.3028e+05,0.0001947,0.00029862
7.3029e+05,0.00019518,0.00029862
7.3029e+05,0.00019518,0.00029862
7.3029e+05,0.00019594,0.00029862
7.3029e+05,0.00019608,0.00029862
7.3029e+05,0.00019623,0.00029862
7.3029e+05,0.00019675,0.00029862
7.3029e+05,0.00019747,0.00029862
7.3029e+05,0.0001987,0.00029862
730300000,0.00020051,0.00029862
730300000,0.00020156,0.00029862
730300000,0.00020317,0.00029862
730300000,0.00020355,0.00029862
730300000,0.00020417,0.00029862
730300000,0.00020207,0.00030789
730300000,0.00020217,0.00030789
7.3031e+05,0.00020217,0.00030789
7.3031e+05,0.00020232,0.00030789
7.3031e+05,0.00020222,0.00030789
7.3031e+05,0.00020213,0.00030789
7.3031e+05,0.00020208,0.00030789
7.3031e+05,0.00020203,0.00030789
7.3032e+05,0.00020203,0.00030789
7.3032e+05,0.00020203,0.00030789
7.3032e+05,0.00020203,0.00030789
7.3032e+05,0.00020203,0.00030789
7.3032e+05,0.00020198,0.00030789
7.3032e+05,0.00020156,0.00030789
7.3032e+05,0.00020141,0.00030789
7.3032e+05,0.00020189,0.00030789
7.3033e+05,0.00020203,0.00030789
7.3033e+05,0.00020203,0.00030789
7.3033e+05,0.00020203,0.00030789
7.3033e+05,0.00020203,0.00030789
7.3033e+05,0.00020256,0.00030789
7.3033e+05,0.00020289,0.00030789
7.3034e+05,0.00020313,0.00030789
7.3034e+05,0.00020317,0.00030789
7.3034e+05,0.00020313,0.00030789
7.3034e+05,0.00020313,0.00030789
7.3034e+05,0.00020446,0.00030789
7.3034e+05,0.00020493,0.00030789
7.3034e+05,0.00020498,0.00030789
7.3034e+05,0.00020541,0.00030789
7.3035e+05,0.00020569,0.00030789
7.3035e+05,0.00020579,0.00030789
7.3035e+05,0.00020612,0.00030789
7.3035e+05,0.00020631,0.00030789
7.3035e+05,0.00020716,0.00030789
7.3035e+05,0.00020754,0.00030789
7.3036e+05,0.00020807,0.00030789
7.3036e+05,0.0002083,0.00030789
7.3036e+05,0.00020897,0.00031714
7.3036e+05,0.00020883,0.00031714
7.3036e+05,0.00020928,0.00031714
7.3036e+05,0.00020928,0.00031714
7.3036e+05,0.00020944,0.00031714
7.3036e+05,0.00020944,0.00031714
7.3037e+05,0.00020954,0.00031714
7.3037e+05,0.00020968,0.00031714
7.3037e+05,0.00020963,0.00031714
7.3037e+05,0.00020963,0.00031714
7.3037e+05,0.00020963,0.00031714
7.3037e+05,0.00020963,0.00031714
7.3038e+05,0.00020963,0.00031714
7.3038e+05,0.00020963,0.00031714
7.3038e+05,0.00020968,0.00031714
7.3038e+05,0.00020968,0.00031714
7.3038e+05,0.00020968,0.00031714
7.3038e+05,0.00020968,0.00031714
7.3038e+05,0.00020973,0.00031714
7.3039e+05,0.00020973,0.00031714
7.3039e+05,0.00020973,0.00031714
7.3039e+05,0.00020963,0.00031714
7.3039e+05,0.00020963,0.00031714
7.3039e+05,0.00020963,0.00031714
7.3039e+05,0.00021039,0.00031714
7.3039e+05,0.00021039,0.00031714
7.3039e+05,0.00021044,0.00031714
730400000,0.00021106,0.00031714
730400000,0.00021125,0.00031714
730400000,0.0002111,0.00031714
730400000,0.00021101,0.00031714
730400000,0.00021072,0.00031714
730400000,0.00021068,0.00031714
7.3041e+05,0.00021063,0.00031714
7.3041e+05,0.00021063,0.00031714
7.3041e+05,0.00021068,0.00031714
7.3041e+05,0.00021072,0.00031714
7.3041e+05,0.00021068,0.00031714
7.3041e+05,0.00021066,0.00031714
7.3041e+05,0.00021077,0.00031714
7.3041e+05,0.00021072,0.00031714
7.3042e+05,0.00021077,0.00031714
7.3042e+05,0.00021077,0.00031714
7.3042e+05,0.00021072,0.00031714
7.3042e+05,0.00021072,0.00031714
7.3042e+05,0.00021077,0.00031714
7.3042e+05,0.00021072,0.00031714
7.3043e+05,0.00021068,0.00031714
7.3043e+05,0.00021072,0.00031714
7.3043e+05,0.00021077,0.00031714
7.3043e+05,0.00021058,0.00031714
7.3043e+05,0.00021053,0.00031714
7.3043e+05,0.00021039,0.00031714
7.3043e+05,0.00021039,0.00031714
7.3043e+05,0.00021039,0.00031714
7.3044e+05,0.00021144,0.00031714
7.3044e+05,0.00021205,0.00031714
7.3044e+05,0.00021262,0.00031714
7.3044e+05,0.00021314,0.00031714
7.3044e+05,0.00021783,0.00032637
7.3044e+05,0.00021769,0.00032637
7.3044e+05,0.00021755,0.00032637
7.3045e+05,0.00021755,0.00032637
7.3045e+05,0.0002176,0.00032637
7.3045e+05,0.00021774,0.00032637
7.3045e+05,0.00021826,0.00032637
7.3045e+05,0.00025104,0.00032637
7.3045e+05,0.00025127,0.00032637
7.3046e+05,0.00025113,0.00032637
7.3046e+05,0.00025113,0.00032637
7.3046e+05,0.00025113,0.00032637
7.3046e+05,0.00025076,0.00032637
7.3046e+05,0.00025071,0.00032637
7.3046e+05,0.00025076,0.00032637
7.3046e+05,0.00025047,0.00032637
7.3046e+05,0.00025052,0.00032637
7.3047e+05,0.00025052,0.00032637
7.3047e+05,0.00025047,0.00032637
7.3047e+05,0.00025043,0.00032637
7.3047e+05,0.00025047,0.00032637
7.3047e+05,0.00025052,0.00032637
7.3047e+05,0.00025047,0.00032637
7.3048e+05,0.0002508,0.00032637
7.3048e+05,0.00025085,0.00032637
7.3048e+05,0.00025123,0.00032637
7.3048e+05,0.00025123,0.00032637
7.3048e+05,0.00025123,0.00032637
7.3048e+05,0.00022659,0.00032637
7.3048e+05,0.00022659,0.00032637
7.3049e+05,0.00022659,0.00032637
7.3049e+05,0.00022659,0.00032637
7.3049e+05,0.00022592,0.00032637
7.3049e+05,0.00022526,0.00032637
7.3049e+05,0.00022522,0.00032637
7.3049e+05,0.00022522,0.00032637
730500000,0.00022484,0.00032637
730500000,0.00022484,0.00032637
730500000,0.00022484,0.00032637
730500000,0.00022484,0.00032637
730500000,0.00022526,0.00032637
730500000,0.00022583,0.00032637
730500000,0.00022588,0.00032637
7.3051e+05,0.00022592,0.00032637
7.3051e+05,0.00022607,0.00032637
7.3051e+05,0.00022626,0.00032637
7.3051e+05,0.0002263,0.00032637
7.3051e+05,0.00022635,0.00032637
7.3051e+05,0.00022668,0.00032637
7.3051e+05,0.00022767,0.00032637
7.3052e+05,0.00022876,0.00032637
7.3052e+05,0.00022952,0.00032637
7.3052e+05,0.00023022,0.00032637
7.3052e+05,0.00022918,0.00033558
7.3052e+05,0.00022895,0.00033558
7.3052e+05,0.000229,0.00033558
7.3052e+05,0.00022895,0.00033558
7.3053e+05,0.00022895,0.00033558
7.3053e+05,0.0002289,0.00033558
7.3053e+05,0.00022876,0.00033558
7.3053e+05,0.00022857,0.00033558
7.3053e+05,0.00022857,0.00033558
7.3053e+05,0.00022857,0.00033558
7.3053e+05,0.00022857,0.00033558
7.3053e+05,0.00022857,0.00033558
7.3054e+05,0.00022857,0.00033558
7.3054e+05,0.00022848,0.00033558
7.3054e+05,0.00022843,0.00033558
7.3054e+05,0.0002298,0.00033558
7.3055e+05,0.00023003,0.00033558
7.3055e+05,0.0002307,0.00033558
7.3055e+05,0.00023088,0.00033558
7.3055e+05,0.00023122,0.00033558
7.3055e+05,0.00023159,0.00033558
7.3055e+05,0.00023197,0.00033558
7.3055e+05,0.00023268,0.00033558
7.3056e+05,0.00023296,0.00033558
7.3056e+05,0.00023324,0.00033558
7.3056e+05,0.00023376,0.00033558
7.3056e+05,0.00023442,0.00033558
7.3056e+05,0.00023579,0.00033558
7.3056e+05,0.00023673,0.00033558
7.3057e+05,0.00023735,0.00033558
7.3057e+05,0.00023768,0.00033558
7.3057e+05,0.00023777,0.00034477
7.3057e+05,0.00023782,0.00034477
7.3057e+05,0.00023796,0.00034477
7.3057e+05,0.00023805,0.00034477
7.3057e+05,0.0002381,0.00034477
7.3057e+05,0.0002381,0.00034477
7.3058e+05,0.0002381,0.00034477
7.3058e+05,0.0002381,0.00034477
7.3058e+05,0.00023805,0.00034477
7.3058e+05,0.0002381,0.00034477
7.3058e+05,0.00023796,0.00034477
7.3058e+05,0.00023801,0.00034477
7.3058e+05,0.00023801,0.00034477
7.3059e+05,0.00023801,0.00034477
7.3059e+05,0.00023801,0.00034477
7.3059e+05,0.00023801,0.00034477
7.3059e+05,0.00023801,0.00034477
7.3059e+05,0.00023801,0.00034477
7.3059e+05,0.00023801,0.00034477
7.3059e+05,0.00023801,0.00034477
730600000,0.00023857,0.00034477
730600000,0.00023876,0.00034477
730600000,0.00023876,0.00034477
730600000,0.00023928,0.00034477
730600000,0.00023999,0.00034477
730600000,0.00024055,0.00034477
730600000,0.00024408,0.00034477
7.3061e+05,0.00024408,0.00034477
7.3061e+05,0.00024648,0.00034477
7.3061e+05,0.00024723,0.00034477
7.3061e+05,0.00024916,0.00034477
7.3061e+05,0.00024968,0.00034477
7.3061e+05,0.00025047,0.00034477
7.3062e+05,0.00025113,0.00034477
7.3062e+05,0.00025174,0.00034477
7.3062e+05,0.00025278,0.00034477
7.3062e+05,0.00025343,0.00034477
7.3062e+05,0.00025456,0.00034477
7.3062e+05,0.00025508,0.00034477
7.3062e+05,0.00025597,0.00036308
7.3062e+05,0.00025601,0.00036308
7.3063e+05,0.00025606,0.00036308
7.3063e+05,0.00025606,0.00036308
7.3063e+05,0.00025606,0.00036308
7.3063e+05,0.00025606,0.00036308
7.3063e+05,0.00025611,0.00036308
7.3063e+05,0.00025625,0.00036308
7.3064e+05,0.00025723,0.00036308
7.3064e+05,0.0002577,0.00036308
7.3064e+05,0.00025803,0.00036308
7.3064e+05,0.00025653,0.00036308
7.3064e+05,0.00025667,0.00036308
7.3064e+05,0.00025681,0.00036308
7.3065e+05,0.000257,0.00036308
7.3065e+05,0.00025752,0.00036308
7.3065e+05,0.00025761,0.00036308
7.3065e+05,0.00025756,0.00036308
7.3065e+05,0.00025752,0.00036308
7.3065e+05,0.00025761,0.00036308
7.3066e+05,0.00025747,0.00036308
7.3066e+05,0.00025756,0.00036308
7.3066e+05,0.00025756,0.00036308
7.3066e+05,0.00025761,0.00036308
7.3066e+05,0.00025761,0.00036308
7.3066e+05,0.00025812,0.00036308
7.3066e+05,0.00025845,0.00036308
7.3067e+05,0.00025885,0.00036308
7.3067e+05,0.00025737,0.00036308
7.3067e+05,0.00025726,0.00036308
7.3067e+05,0.00025719,0.00036308
7.3067e+05,0.00025681,0.00036308
7.3067e+05,0.00025681,0.00036308
7.3067e+05,0.00025686,0.00036308
7.3068e+05,0.00025681,0.00036308
7.3068e+05,0.00025681,0.00036308
7.3068e+05,0.00025676,0.00036308
7.3068e+05,0.00025667,0.00036308
7.3068e+05,0.00025672,0.00036308
7.3068e+05,0.00025681,0.00036308
7.3069e+05,0.00025681,0.00036308
7.3069e+05,0.00025681,0.00036308
7.3069e+05,0.00025681,0.00036308
7.3069e+05,0.00025644,0.00036308
7.3069e+05,0.00025644,0.00036308
7.3069e+05,0.00025644,0.00036308
7.3069e+05,0.00025644,0.00036308
7.3069e+05,0.00025644,0.00036308
730700000,0.00025644,0.00036308
730700000,0.00025646,0.00036308
730700000,0.00025648,0.00036308
730700000,0.00025644,0.00036308
730700000,0.00025644,0.00036308
730700000,0.00025644,0.00036308
7.3071e+05,0.00025634,0.00036308
7.3071e+05,0.00025644,0.00036308
7.3071e+05,0.00025644,0.00036308
7.3071e+05,0.00025639,0.00036308
7.3071e+05,0.00025639,0.00036308
7.3071e+05,0.00025644,0.00036308
7.3071e+05,0.00025644,0.00036308
7.3071e+05,0.00025644,0.00036308
7.3072e+05,0.00025644,0.00036308
7.3072e+05,0.00025644,0.00036308
7.3072e+05,0.00025644,0.00036308
7.3072e+05,0.00025644,0.00036308
7.3072e+05,0.00025644,0.00036308
7.3072e+05,0.00025644,0.00036308
7.3072e+05,0.00025644,0.00036308
7.3073e+05,0.00025672,0.00036308
7.3073e+05,0.00025681,0.00036308
